Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
"The girls were so welcoming. Astriel (I am not sure if I spelled her name correctly) was amazing. She was patient and helpful in recommending different pieces and ways to style them. Great customer service, I will definitely be back!",Miami,1,2/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Shana-Kay Hart,"{'Exceptional Customer Service & Support': ['welcoming', 'patient', 'helpful', 'amazing'], 'Store Ambiance & Try-On Experience': ['style', 'recommending']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,welcoming | patient | helpful | amazing | style | recommending
Excellent styling and the piercing studio is beautiful. High quality jewelry. Cant wait to come back,Miami,0,8/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,madison shalloo,"{'Aesthetic Design & Visual Appeal': ['beautiful', 'styling'], 'Professional Piercing Services & Environment': ['piercing studio'], 'Product Durability & Quality Issues': ['quality jewelry']}",Aesthetic Design & Visual Appeal | Professional Piercing Services & Environment | Product Durability & Quality Issues,beautiful | styling | piercing studio | quality jewelry
Ordered a necklace and bracelet online. Not worth the money. Very flimsy. Return process is a pain. Keeps telling me they cant find my email or order number. Customer service is text only.,Miami,0,2/10/2024 0:00,Mejuri,1,"219 NW 25th St, Miami, FL",FL,Mason Marshall,"{'Value & Price-Quality Assessment': ['not worth', 'flimsy'], 'Complex Returns & Warranty Handling': ['return process', 'pain'], 'Communication & Policy Consistency': ['cant find', 'text only'], 'Online Shopping Experience': ['ordered online'], 'Poor Service & Long Wait Times': ['customer service']}",Value & Price-Quality Assessment | Complex Returns & Warranty Handling | Communication & Policy Consistency | Online Shopping Experience | Poor Service & Long Wait Times,not worth | flimsy | return process | pain | cant find | text only | ordered online | customer service
Have always loved Mejuri. Bought some gorgeous earrings here. Quality is top notch. Store was small but had everything you need. .,Miami,0,2/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Andrea Trochez,"{'Aesthetic Design & Visual Appeal': ['gorgeous earrings'], 'Product Durability & Quality Issues': ['top notch'], 'Store Organization & Product Selection': ['small store']}",Aesthetic Design & Visual Appeal | Product Durability & Quality Issues | Store Organization & Product Selection,gorgeous earrings | top notch | small store
great experience and customer service. They took there time really showing you the Jewelry and what I needed.,Miami,0,5/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Marylyn Martinez,"{'Exceptional Customer Service & Support': ['great experience', 'customer service', 'took time'], 'Store Ambiance & Try-On Experience': ['showing jewelry'], 'Store Organization & Product Selection': ['showing jewelry']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,great experience | customer service | took time | showing jewelry | showing jewelry
"I purchased a nice ring at this location. Customer service was superb! Ill be back, thanks!",Miami,0,5/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Vanessa G,"{'Exceptional Customer Service & Support': ['customer service', 'superb'], 'Value & Price-Quality Assessment': ['nice ring']}",Exceptional Customer Service & Support | Value & Price-Quality Assessment,customer service | superb | nice ring
Great Experience buying my earrings! Ashley helped us out!,Miami,0,7/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Isabella Pinera,"{'Exceptional Customer Service & Support': ['Ashley helped'], 'Store Ambiance & Try-On Experience': ['Great Experience'], 'Store Organization & Product Selection': ['earrings']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,Ashley helped | Great Experience | earrings
Beautiful pieces loved how nice the staff was:),Miami,0,3/10/2024 0:00,Mejuri,3,"219 NW 25th St, Miami, FL",FL,N R.,"{'Aesthetic Design & Visual Appeal': ['Beautiful pieces'], 'Exceptional Customer Service & Support': ['nice staff']}",Aesthetic Design & Visual Appeal | Exceptional Customer Service & Support,Beautiful pieces | nice staff
"Very friendly and helpful staff, beautiful collections!",Miami,0,5/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Maribel Zahr,"{'Exceptional Customer Service & Support': ['friendly', 'helpful staff'], 'Store Organization & Product Selection': ['beautiful collections']}",Exceptional Customer Service & Support | Store Organization & Product Selection,friendly | helpful staff | beautiful collections
The girls at the store were super helpful and very nicee!,Miami,0,2/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Maria Daniela Bolboa,"{'Exceptional Customer Service & Support': ['super helpful', 'very nicee']}",Exceptional Customer Service & Support,super helpful | very nicee
Had an amazing experience.,Miami,0,2/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Maximilian Fayad,{'Exceptional Customer Service & Support': ['amazing experience']},Exceptional Customer Service & Support,amazing experience
"I love this store. The staff are so friendly, passionate, kind and patient, although the VIP sale was so crazy crowded! All the four staff I had contact with went out their ways to assist me to make sure my questions and needs were answered. Before I was leaving, without asking, they even checked to see if I needed a validation of parking. All those little things really matter in the shopping experience, and thank you for this great one!",Houston,0,12/10/2024 0:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Shimin Bao,"{'Exceptional Customer Service & Support': ['friendly', 'passionate', 'kind', 'patient', 'assist'], 'Store Ambiance & Try-On Experience': ['crazy crowded'], 'Online Shopping Experience': ['shopping experience'], 'Communication & Policy Consistency': ['questions answered']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Online Shopping Experience | Communication & Policy Consistency,friendly | passionate | kind | patient | assist | crazy crowded | shopping experience | questions answered
Cute store and lovely staff 🥰 Highly recommend their jewelries because of the high quality. I have had some pieces for a while but the quality stays still. Its real gold so I dont even have to maintain a lot. Really happy that they have a store in Houston now!,Houston,0,7/10/2024 0:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Tram Ngu,"{'Aesthetic Design & Visual Appeal': ['cute store'], 'Exceptional Customer Service & Support': ['lovely staff'], 'Product Durability & Quality Issues': ['high quality', 'real gold'], 'Store Organization & Product Selection': ['store', 'jewelries'], 'Value & Price-Quality Assessment': ['quality stays']}",Aesthetic Design & Visual Appeal | Exceptional Customer Service & Support | Product Durability & Quality Issues | Store Organization & Product Selection | Value & Price-Quality Assessment,cute store | lovely staff | high quality | real gold | store | jewelries | quality stays
Daniel had incredible customer service and helped me pick the perfect gift this holiday season. He was easy to talk to and patient. Highly appreciate his professionalism and kindness.,Houston,0,1/10/2025 0:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Hiba Khurshid,"{'Exceptional Customer Service & Support': ['customer service', 'patient', 'professionalism', 'kindness'], 'Store Organization & Product Selection': ['pick', 'perfect gift']}",Exceptional Customer Service & Support | Store Organization & Product Selection,customer service | patient | professionalism | kindness | pick | perfect gift
"Placed an order online for the Bold Huggie Hoops in 14k Yellow Gold, but instead received a single hoop that looks nothing like the order. Emailed customer service regarding the matter and still have not received a response regarding it. (I received a generic message staying well get back to you in 4 business days and basically says dont message us again regarding the matter because youll get pushed in the queue). Basic earring, I should have gone to my local jeweler to custom make for me, but instead spent $193 with Mejuri only to be scammed.",Houston,0,9/10/2024 0:00,Mejuri,1,"888 Westheimer Rd Suite 158, Houston, TX",TX,zoya khan,"{'Poor Service & Long Wait Times': ['not received', 'generic message'], 'Online Shopping Experience': ['order online', 'received single'], 'Complex Returns & Warranty Handling': ['dont message', 'queue'], 'Value & Price-Quality Assessment': ['basic earring', 'spent $193'], 'Communication & Policy Consistency': ['Emailed customer', 'scammed']}",Poor Service & Long Wait Times | Online Shopping Experience | Complex Returns & Warranty Handling | Value & Price-Quality Assessment | Communication & Policy Consistency,not received | generic message | order online | received single | dont message | queue | basic earring | spent $193 | Emailed customer | scammed
"Interesting concept for a jewelry store. Unfortunately, it activated one of my pet peeves, which is not having prices on items when you go into a store. In lieu of that, there are iPads situated throughout, that you are supposed to use to look up the item to find the price. Wouldnt call this a high-end jewelry store, but had a range of low and mid price items. Very cute and modern and streamlined. If youre a minimalist, you would love this place. I am somewhat of a maximalist, but I still liked it and think it would be a good place to pick up a gift :-) worth a visit.",Houston,1,2/10/2024 0:00,Mejuri,4,"888 Westheimer Rd Suite 158, Houston, TX",TX,Golden Eye,"{'Store Ambiance & Try-On Experience': ['modern', 'streamlined', 'minimalist'], 'Price & Policy Transparency': ['not having prices'], 'Store Organization & Product Selection': ['jewelry store', 'mid price'], 'Online Shopping Experience': ['iPads'], 'Value & Price-Quality Assessment': ['low price'], 'Aesthetic Design & Visual Appeal': ['cute']}",Store Ambiance & Try-On Experience | Price & Policy Transparency | Store Organization & Product Selection | Online Shopping Experience | Value & Price-Quality Assessment | Aesthetic Design & Visual Appeal,modern | streamlined | minimalist | not having prices | jewelry store | mid price | iPads | low price | cute
"I love this brand and this shop was spotless, I love that you can try everything on and the stylists are very welcoming and helpful!",Houston,0,2/3/2025 0:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Erica Archivolti,"{'Store Ambiance & Try-On Experience': ['spotless', 'try everything'], 'Exceptional Customer Service & Support': ['very welcoming', 'helpful'], 'Store Organization & Product Selection': ['shop', 'brand']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Store Organization & Product Selection,spotless | try everything | very welcoming | helpful | shop | brand
